#separator:Semicolon
#html:true
#tags column:3
#deck:AZ104::03 Compute
Cos'è un disk snapshot?;Una copia point-in-time di un managed disk, salvata come risorsa a sé stante.<br>Da uno snapshot si crea un nuovo disco. Lo snapshot è full o incremental: l'incremental costa molto meno.;compute dischi
Che differenza c'è tra snapshot e managed image?;Lo snapshot copia un singolo disco. La managed image cattura l'intera VM generalizzata (OS più dischi dati) per creare nuove VM.<br>Per l'immagine serve prima generalizzare con sysprep su Windows o waagent -deprovision su Linux.;compute immagini
Cosa fa sysprep prima di creare una immagine?;Rimuove l'identità della macchina (SID, nome, profili) rendendo l'immagine riutilizzabile.<br>Dopo il sysprep la VM va deallocata e marcata come Generalized nel portale. Saltare un passo rende l'immagine inutilizzabile.;compute immagini
Cos'è Azure Compute Gallery?;Il servizio (ex Shared Image Gallery) per versionare, replicare tra region e condividere immagini di VM.<br>Struttura a tre livelli: gallery, image definition, image version. Supporta replica multi-region e zone-redundant.;compute immagini
Che differenza c'è tra immagine specialized e generalized?;La generalized ha subito sysprep e serve per creare nuove VM diverse. La specialized conserva stato, nome e account e ricrea una copia identica.<br>Con la specialized non si passano nuove credenziali al deploy.;compute immagini
Cos'è encryption at host?;Cifratura eseguita sull'host Azure che copre disco OS, dischi dati, disco temporaneo e cache prima che i dati raggiungano lo storage.<br>È la voce che ha sostituito Azure Disk Encryption negli obiettivi d'esame aggiornati ad aprile 2026. Va abilitata a livello di subscription come feature e poi sulla VM.;compute encryption
Che differenza c'è tra encryption at host e Azure Disk Encryption?;Encryption at host cifra sull'host senza agenti dentro la VM e copre anche il disco temporaneo e la cache. ADE usa BitLocker o dm-crypt dentro il sistema operativo.<br>Encryption at host è l'approccio corrente. ADE resta nella documentazione ma è la voce rimossa dagli obiettivi.;compute encryption
Cosa copre di più encryption at host rispetto a Server-Side Encryption standard?;Copre anche il disco temporaneo e la cache dell'host, che la SSE standard non protegge.<br>La SSE sui managed disk è comunque sempre attiva e non disattivabile.;compute encryption
Cosa serve per abilitare encryption at host su una subscription?;Registrare la feature EncryptionAtHost sul provider Microsoft.Compute e poi impostare encryptionAtHost sul profilo di sicurezza della VM.<br>La VM va deallocata per abilitarla su una macchina esistente.;compute encryption
Cos'è un disk encryption set?;Una risorsa che collega i managed disk a una customer-managed key in Key Vault.<br>Serve una identità gestita con permessi sulla chiave. Il disk encryption set e i dischi devono stare nella stessa region.;compute encryption
Cosa fa un availability set e contro cosa protegge?;Distribuisce le VM su fault domain e update domain diversi dentro un singolo datacenter.<br>Protegge da guasti hardware e da manutenzione pianificata. Non protegge dalla perdita di un intero datacenter o zona.;compute alta-disponibilita
Quanti fault domain e update domain ha un availability set?;Fino a 3 fault domain e fino a 20 update domain.<br>Numeri secchi chiesti spesso. Il default nel portale è 2 o 3 fault domain e 5 update domain.;compute alta-disponibilita
Cosa sono i fault domain e gli update domain?;Il fault domain è un gruppo di hardware con alimentazione e rete comuni. L'update domain è un gruppo che viene riavviato insieme durante la manutenzione.<br>Il fault domain protegge dai guasti, l'update domain dalla manutenzione.;compute alta-disponibilita
Si può aggiungere una VM esistente a un availability set?;No. L'appartenenza a un availability set si decide alla creazione della VM.<br>Per spostarla bisogna ricrearla dai dischi. Trappola d'esame ricorrente.;compute alta-disponibilita
Cosa sono le availability zone e contro cosa proteggono?;Datacenter fisicamente separati dentro la stessa region, con alimentazione e rete indipendenti.<br>Proteggono dalla perdita di un intero datacenter. Sono il livello superiore rispetto all'availability set.;compute alta-disponibilita
Che SLA hanno una VM singola, un availability set e le availability zone?;Circa 99,9% per VM singola con dischi premium, 99,95% per due o più VM in availability set, 99,99% per VM in due o più zone.<br>Sequenza di tre numeri che l'esame ama far ordinare.;compute alta-disponibilita
Si può spostare una VM da una availability zone a un'altra?;Non direttamente. Va ricreata nella zona di destinazione da snapshot o disco, oppure spostata con Azure Resource Mover o Site Recovery.<br>La zona è una proprietà immutabile della VM.;compute alta-disponibilita
Un availability set può contenere VM in zone diverse?;No. Availability set e availability zone sono modelli alternativi, non combinabili sulla stessa VM.<br>Per avere entrambi si usa un Virtual Machine Scale Set con zone multiple.;compute alta-disponibilita
Cos'è un proximity placement group?;Un raggruppamento logico che colloca le risorse fisicamente vicine per ridurre la latenza di rete tra loro.<br>Ridurre la latenza vale contro l'alta disponibilità: avvicinare le VM le espone allo stesso guasto.;compute alta-disponibilita
Cos'è un Virtual Machine Scale Set?;Un insieme di VM identiche gestite come una unità, con scaling automatico e distribuzione su fault domain o zone.<br>Le due modalità di orchestrazione sono Uniform (istanze identiche) e Flexible (più controllo, VM anche eterogenee).;compute vmss
Che differenza c'è tra orchestration mode Uniform e Flexible?;Uniform gestisce istanze identiche da un unico modello. Flexible tratta le VM come risorse individuali e permette di mischiare size e immagini.<br>Flexible è il default consigliato oggi e supporta anche l'aggiunta di VM esistenti.;compute vmss
Quali sono le politiche di upgrade di uno scale set?;Manual, Automatic e Rolling.<br>Con Manual devi aggiornare tu le istanze. Con Rolling gli aggiornamenti vanno a batch con health check tra un batch e l'altro.;compute vmss
Cosa fa una autoscale rule su uno scale set?;Aggiunge o rimuove istanze in base a una metrica, con soglia, finestra temporale, cooldown e conteggio di istanze da variare.<br>Servono sempre due regole simmetriche: una di scale-out e una di scale-in. Una sola regola non riduce mai.;compute vmss
Perché una autoscale rule di scale-in non deve avere la stessa soglia dello scale-out?;Perché si innescherebbe un flapping continuo di scale-out e scale-in.<br>Le soglie vanno separate, ad esempio out sopra il 75% e in sotto il 25%.;compute vmss
Cosa fa la cooldown period in una autoscale rule?;Impone un tempo di attesa dopo una azione di scaling prima di valutarne un'altra.<br>Serve a dare tempo alle nuove istanze di assorbire il carico prima di rimisurare.;compute vmss
Cos'è la scale-in policy di uno scale set?;Definisce quale istanza rimuovere per prima: Default (bilanciando le zone), NewestVM o OldestVM.<br>Domanda tipica: "rimuovi le istanze più recenti" significa NewestVM.;compute vmss
Cos'è l'application health extension in uno scale set?;Un componente che riporta lo stato di salute applicativo di ogni istanza al scale set.<br>Serve per gli automatic instance repair: senza segnale di salute il scale set non sa quali istanze sostituire.;compute vmss
Cosa fa il flag overprovision su uno scale set?;Avvia temporaneamente più istanze del necessario e poi elimina quelle in eccesso, per accelerare il deploy.<br>Attivo di default. Non aumenta i costi in modo permanente ma può confondere durante il monitoraggio.;compute vmss
Uno scale set può distribuire le istanze su più region?;No. Uno scale set vive in una singola region, eventualmente su più zone.<br>Per il multi-region servono più scale set dietro Azure Front Door o Traffic Manager.;compute vmss
Cosa serve per spostare una VM in un altro resource group?;L'operazione Move sulla risorsa, spostando insieme tutte le risorse dipendenti (dischi, NIC, IP pubblico).<br>Durante lo spostamento le risorse sono bloccate in sola lettura. Il resource lock va rimosso prima.;compute spostamento
Si può spostare una VM in un'altra subscription?;Sì, con il Move, purché la subscription di destinazione sia nello stesso tenant Entra ID.<br>Cross-tenant non è supportato dal Move: serve migrazione o trasferimento della subscription.;compute spostamento
Come si sposta una VM in un'altra region?;Con Azure Resource Mover o con Azure Site Recovery.<br>Il Move classico non cambia region. Se la domanda dice "altra region", la risposta non è mai la semplice operazione Move.;compute spostamento
Cosa impedisce tipicamente lo spostamento di una risorsa?;Un resource lock (CanNotDelete o ReadOnly), un tipo di risorsa non supportato dal move, o dipendenze non incluse nello spostamento.<br>Il lock va rimosso sia sull'origine sia sulla destinazione.;compute spostamento
Le assegnazioni RBAC seguono una risorsa che viene spostata?;No. Le assegnazioni definite sullo scope di origine non si spostano con la risorsa.<br>Vanno ricreate nel nuovo scope. Vale anche per policy e tag ereditati.;compute spostamento
Cos'è un ARM template?;Un file JSON dichiarativo che descrive le risorse da creare, idempotente e ripetibile.<br>Le sezioni principali sono parameters, variables, resources e outputs.;compute arm
Cos'è Bicep?;Un linguaggio dichiarativo con sintassi concisa che transpila in ARM JSON.<br>Stesso motore, stessa idempotenza, molto meno rumore sintattico. Nessuna perdita di funzionalità rispetto al JSON.;compute arm
Quali sono le sezioni obbligatorie di un ARM template?;Solo schema, contentVersion e resources sono richieste. parameters, variables, functions e outputs sono opzionali.<br>Domanda secca: "quale sezione è obbligatoria" ha come risposta resources.;compute arm
Che differenza c'è tra deployment mode Incremental e Complete?;Incremental aggiunge o aggiorna e lascia intatto ciò che non è nel template. Complete elimina dal resource group tutto ciò che il template non contiene.<br>Incremental è il default. Complete è pericoloso e spesso la risposta quando lo scenario dice "rimuovi le risorse non dichiarate".;compute arm
Cosa fa il comando what-if di un deployment?;Mostra in anteprima le modifiche che il deployment produrrebbe, senza applicarle.<br>az deployment group what-if. È la risposta a "verifica l'impatto prima di applicare".;compute arm
Come si converte un ARM template JSON in Bicep?;Con az bicep decompile --file template.json.<br>Per il percorso inverso si usa az bicep build --file main.bicep. La decompilazione va sempre riletta a mano.;compute arm
Come si esporta una risorsa esistente come ARM template?;Dal portale con Export template, oppure con az group export.<br>Il template esportato è spesso incompleto o non riutilizzabile senza pulizia: l'esame lo chiede sapendo che è un punto di partenza, non un risultato finale.;compute arm
Cosa fa la funzione reference() in un ARM template?;Restituisce le proprietà runtime di una risorsa, creando anche una dipendenza implicita.<br>A differenza di resourceId(), reference() legge lo stato reale della risorsa dopo il deploy.;compute arm
A cosa serve dependsOn in un ARM template?;A imporre un ordine di creazione esplicito tra risorse.<br>In Bicep la dipendenza è spesso implicita quando si referenzia il simbolo di un'altra risorsa. Il dependsOn esplicito serve solo quando non c'è riferimento diretto.;compute arm
Cosa fa il loop copy in un ARM template?;Crea più istanze della stessa risorsa o proprietà iterando su un contatore o su un array.<br>In Bicep l'equivalente è la parola chiave for. Risposta tipica per "crea N VM identiche da un template".;compute arm
Cos'è un parameter file in un deployment ARM?;Un file JSON separato che fornisce i valori dei parametri, così lo stesso template serve per dev, test e produzione.<br>Si passa con --parameters @dev.parameters.json.;compute arm
Cosa fa il decoratore @allowed in Bicep?;Limita i valori ammessi per un parametro a un elenco chiuso.<br>Esempio: @allowed(['dev', 'test', 'prod']). Il deployment fallisce in validazione se il valore è fuori elenco.;compute arm
Cosa fa il decoratore @secure in Bicep?;Marca un parametro come segreto, escludendolo dai log di deployment e dalla cronologia.<br>Va usato su password e chiavi. Un output non dovrebbe mai restituire un valore secure.;compute arm
A quale scope si può fare un deployment ARM?;Resource group, subscription, management group e tenant.<br>Lo scope si sceglie con az deployment group, sub, mg o tenant. Le policy e i management group richiedono scope superiori al resource group.;compute arm
Comando Azure CLI per un deployment a livello di resource group;az deployment group create --resource-group rg-app --template-file main.bicep --parameters env=prod<br>Bicep si passa direttamente a --template-file senza compilarlo a mano.;compute arm
Cos'è un App Service plan?;L'insieme di risorse compute (VM gestite) su cui girano una o più web app.<br>Si paga il plan, non la singola app. Più app nello stesso plan condividono CPU e memoria.;compute appservice
Quali sono i tier principali di un App Service plan?;Free e Shared (condivisi), Basic, Standard, Premium v3 e Isolated v2.<br>Free e Shared non supportano custom domain con TLS, scaling automatico né slot.;compute appservice
Da quale tier si possono usare i deployment slot?;Dal tier Standard in su.<br>Basic e inferiori non hanno slot. Il numero di slot cresce con il tier: Standard 5, Premium 20.;compute appservice
Da quale tier è disponibile l'autoscale su App Service?;Dal tier Standard in su. Basic ha solo scale-out manuale.<br>Free e Shared non scalano affatto.;compute appservice
Che differenza c'è tra scale up e scale out su App Service?;Scale up cambia il tier del plan (più CPU e RAM per istanza). Scale out aumenta il numero di istanze.<br>Domanda ricorrente sulla terminologia: "più potenza" è up, "più istanze" è out.;compute appservice
Cosa fa uno swap di deployment slot?;Scambia il contenuto e la configurazione tra due slot con un warm-up preventivo, senza downtime.<br>Il warm-up sull'istanza di destinazione è ciò che rende lo swap senza cold start.;compute appservice
Quali impostazioni restano attaccate allo slot durante uno swap?;Quelle marcate come deployment slot setting (sticky), tipicamente connection string e app setting specifiche dell'ambiente.<br>Senza la spunta sticky, l'impostazione viaggia con l'app durante lo swap. Domanda molto frequente.;compute appservice
Quali impostazioni sono sempre sticky allo slot e non seguono mai lo swap?;Endpoint pubblicazione, certificati custom domain, impostazioni di scala, protezione WAF e le impostazioni marcate sticky.<br>Contrapposte alle app setting generiche che invece seguono l'app.;compute appservice
Cos'è il traffic percentage su uno slot?;Permette di dirottare una percentuale del traffico di produzione verso uno slot, per un canary release.<br>Si imposta nella pagina Deployment slots. È la risposta a "invia il 10% degli utenti alla nuova versione".;compute appservice
Come si mappa un dominio custom su una web app?;Creando un record DNS (CNAME verso NOMEAPP.azurewebsites.net oppure A verso l'IP) più un record TXT asuid per la verifica.<br>Per il dominio apex serve un record A più il TXT di verifica: il CNAME sull'apex non è ammesso dal DNS.;compute appservice
Quale record DNS serve per verificare la proprietà di un dominio su App Service?;Un record TXT con nome asuid (o asuid.SOTTODOMINIO) contenente il custom domain verification ID dell'app.<br>Senza questo record la validazione fallisce anche se il CNAME è corretto.;compute appservice
Cos'è un App Service Managed Certificate?;Un certificato TLS gratuito emesso e rinnovato da Azure per un custom domain di una web app.<br>Non supporta domini apex in tutti gli scenari né wildcard in ogni configurazione, e non è esportabile.;compute appservice
Cosa fa il TLS/SSL binding di tipo SNI e di tipo IP-based?;SNI SSL condivide l'indirizzo IP tra più certificati. IP-based SSL dedica un indirizzo IP al certificato.<br>IP-based costa di più e serve solo a client molto vecchi senza supporto SNI.;compute appservice
Cos'è il backup di un App Service e cosa include?;Un backup pianificato o manuale che salva contenuto, configurazione e opzionalmente i database collegati in uno storage account.<br>Richiede tier Standard o superiore e uno storage account nella stessa subscription.;compute appservice
Cos'è la VNet integration di un App Service?;Permette all'app di raggiungere risorse dentro una virtual network, per il traffico in uscita.<br>Il traffico in ingresso resta pubblico. Per limitare l'ingresso servono access restriction o private endpoint.;compute appservice
Che differenza c'è tra VNet integration e private endpoint su un App Service?;VNet integration governa il traffico in uscita dall'app. Il private endpoint governa il traffico in ingresso verso l'app.<br>Confusione frequentissima: uscita è integration, ingresso è private endpoint.;compute appservice
Cosa sono le access restriction su un App Service?;Regole ordinate per priorità che consentono o negano l'accesso in base a IP, service tag o service endpoint.<br>C'è sempre una regola implicita Deny All in coda quando esiste almeno una regola Allow.;compute appservice
Cos'è l'Always On di un App Service?;Mantiene l'app caricata in memoria evitando che venga scaricata dopo un periodo di inattività.<br>Disponibile dal tier Basic. Necessario per WebJobs continui e per evitare il cold start.;compute appservice
Cos'è un Azure Container Registry?;Un registro privato per immagini e artefatti OCI, gestito da Azure.<br>I tre SKU sono Basic, Standard e Premium, che differiscono per storage incluso, throughput e funzionalità.;compute acr
Quali funzionalità richiedono lo SKU Premium di ACR?;Geo-replication, private endpoint, content trust, customer-managed key, repository-scoped token e zone redundancy.<br>Se lo scenario nomina geo-replica o private link, la risposta è Premium.;compute acr
Cos'è la geo-replication di ACR?;Replica il registro in più region con un unico nome e login server, servendo l'immagine dalla region più vicina.<br>Solo Premium. Riduce la latenza di pull e i costi di egress cross-region.;compute acr
Come si autentica un utente a un ACR?;Con az acr login (identità Entra ID), con un service principal, con una managed identity o con l'admin user.<br>L'admin user è un singolo account condiviso: sconsigliato in produzione e spesso il distrattore "sbagliato ma comodo".;compute acr
Cosa fa il comando az acr build?;Esegue la build di una immagine Docker direttamente nel cloud (ACR Tasks) senza Docker locale, e la pubblica nel registro.<br>Risposta corretta quando lo scenario dice "senza installare Docker sulla macchina dello sviluppatore".;compute acr
Cosa sono gli ACR Tasks?;Task che automatizzano build e patch delle immagini, anche su trigger di commit git o di aggiornamento dell'immagine di base.<br>Il base image update trigger è la risposta a "ricostruisci automaticamente quando cambia l'immagine di base".;compute acr
Come si importa una immagine da un altro registro in ACR?;Con az acr import, che copia l'immagine senza doverla scaricare e ricaricare localmente.<br>Funziona anche da Docker Hub o da un altro ACR.;compute acr
Cos'è Azure Container Instances?;Un servizio per eseguire container singoli senza gestire alcuna infrastruttura, con avvio rapido e fatturazione al secondo.<br>Non ha scaling automatico né load balancing integrato. È per carichi brevi, batch o burst.;compute aci
Cos'è un container group in ACI?;Un insieme di container che condividono ciclo di vita, rete, IP e volumi, schedulati sullo stesso host.<br>È l'analogo del pod di Kubernetes. Un IP pubblico e le porte valgono per l'intero gruppo.;compute aci
Quali sono le restart policy di un container in ACI?;Always, OnFailure e Never.<br>Per un job batch che deve terminare si usa OnFailure o Never. Con Always il container ripartirebbe all'infinito.;compute aci
Come si monta storage persistente in un container ACI?;Montando un Azure Files share come volume nel container group.<br>Il filesystem del container è effimero: senza volume, i dati spariscono al riavvio.;compute aci
Cos'è Azure Container Apps?;Una piattaforma serverless per container basata su Kubernetes e KEDA, con scaling automatico anche a zero.<br>Differenza chiave da ACI: Container Apps scala, gestisce revisioni e traffico, fa ingress e service discovery.;compute containerapps
Cosa distingue Container Apps da Container Instances?;Container Apps ha autoscaling (anche a zero), revisioni, split del traffico, ingress HTTPS gestito e Dapr. ACI esegue container singoli senza orchestrazione.<br>Se lo scenario chiede scaling automatico su un container senza gestire Kubernetes, la risposta è Container Apps.;compute containerapps
Cos'è un Container Apps environment?;Il confine sicuro che raggruppa più container app, condividendo rete virtuale e workspace Log Analytics.<br>Le app nello stesso environment si raggiungono per nome tramite service discovery interna.;compute containerapps
Cosa sono le revision in Container Apps?;Snapshot immutabili di una versione dell'app, tra cui si può ripartire il traffico in percentuale.<br>Modalità single revision (una attiva alla volta) o multiple revision (per blue-green e canary).;compute containerapps
Su cosa può scalare Container Apps oltre a CPU e memoria?;Su trigger KEDA come richieste HTTP concorrenti, lunghezza di una coda o eventi di altri servizi.<br>Lo scale to zero funziona solo quando il trigger lo consente: una app con min replicas a 1 non scende mai a zero.;compute containerapps
Comando Azure CLI per creare una VM Linux con chiave SSH;az vm create --resource-group rg-app --name vm01 --image Ubuntu2204 --admin-username azureuser --generate-ssh-keys<br>Con --generate-ssh-keys Azure crea la coppia di chiavi se non esiste già in ~/.ssh.;compute cli
Comando Azure CLI per deallocare e per avviare una VM;az vm deallocate --resource-group rg-app --name vm01 e az vm start --resource-group rg-app --name vm01<br>az vm stop spegne senza deallocare: continui a pagare il compute. Distinzione chiave.;compute cli
Comando Azure CLI per collegare un nuovo disco dati a una VM;az vm disk attach --resource-group rg-app --vm-name vm01 --name disco-dati --new --size-gb 128<br>Senza --new il comando collega un disco già esistente.;compute cli
Comando Azure CLI per ridimensionare una VM;az vm resize --resource-group rg-app --name vm01 --size Standard_D4s_v5<br>Se la size non è disponibile sul cluster corrente, il comando fallisce finché non deallochi la VM.;compute cli
Cmdlet PowerShell per creare uno snapshot di un disco;New-AzSnapshot -ResourceGroupName rg-app -SnapshotName snap01 -Snapshot $config<br>La config si costruisce prima con New-AzSnapshotConfig indicando il SourceUri del disco.;compute cli
Una VM non si avvia dopo un cambio di configurazione: quale strumento diagnostico si usa?;Boot diagnostics, che fornisce screenshot della console seriale e log di avvio.<br>Va abilitato prima. Con la serial console si entra anche senza rete funzionante.;compute troubleshooting
Non riesci a connetterti in RDP a una VM: quali cause verificare in ordine?;Regole NSG sulla porta 3389, IP pubblico assegnato, stato della VM (running), firewall interno al sistema operativo, route table.<br>Ordine utile: prima la rete Azure (NSG e IP), poi il sistema operativo. Network Watcher IP flow verify dà la risposta in un colpo.;compute troubleshooting
Errore di quota durante la creazione di una VM: cosa significa?;La subscription ha esaurito i vCPU disponibili per quella famiglia o region.<br>Le quote sono per region e per famiglia. Si alza con una richiesta di aumento quota, non cambiando SKU a caso.;compute troubleshooting
Una VM Spot viene sfrattata di continuo: cosa considerare?;Il prezzo massimo impostato è troppo basso o la capacità in quella region è scarsa.<br>Impostando il max price a -1 si paga fino al prezzo pay-as-you-go e si viene sfrattati solo per mancanza di capacità.;compute troubleshooting
Una extension resta in stato failed: cosa verificare?;Stato dell'agente VM, connettività in uscita della VM verso i servizi Azure, e i log dell'extension dentro la macchina.<br>Le extension hanno bisogno di uscita internet o di endpoint appropriati: un NSG che blocca l'uscita le fa fallire silenziosamente.;compute troubleshooting
Mapping AWS-Azure: EC2, Auto Scaling Group e AMI corrispondono a...?;EC2 corrisponde alle Azure Virtual Machines, l'Auto Scaling Group al Virtual Machine Scale Set, la AMI alla managed image o alla Compute Gallery image.<br>Il concetto di Placement Group corrisponde grossomodo al proximity placement group.;compute aws-mapping
Mapping AWS-Azure: ECR, Fargate ed Elastic Beanstalk corrispondono a...?;ECR corrisponde ad Azure Container Registry, Fargate ad Azure Container Instances o Container Apps, Elastic Beanstalk ad Azure App Service.<br>CloudFormation corrisponde agli ARM template e a Bicep.;compute aws-mapping
