#separator:Semicolon
#html:true
#tags column:3
#deck:AZ104::04 Networking
Cos'è un Network Security Group?;Un filtro stateful di livello 3 e 4 con regole di allow e deny su sorgente, destinazione, porta e protocollo.<br>Stateful significa che il traffico di ritorno di una connessione permessa è automaticamente consentito.;networking nsg
A quali livelli si può associare un NSG?;A una subnet e a una NIC.<br>Se ci sono entrambi, il traffico in ingresso passa prima per la subnet e poi per la NIC. In uscita l'ordine è invertito.;networking nsg
In che ordine vengono valutate le regole di un NSG?;Per priorità crescente, dalla più bassa alla più alta. La prima regola che corrisponde vince e la valutazione si ferma.<br>Range di priorità da 100 a 4096. Priorità 100 vince su priorità 200.;networking nsg
Quali sono le regole di default in ingresso di un NSG?;AllowVNetInBound, AllowAzureLoadBalancerInBound e DenyAllInBound.<br>Hanno priorità 65000, 65001 e 65500. Non si possono cancellare ma si possono scavalcare con priorità più basse.;networking nsg
Quali sono le regole di default in uscita di un NSG?;AllowVnetOutBound, AllowInternetOutBound e DenyAllOutBound.<br>Per default una VM può uscire su internet. Bloccare l'uscita richiede una regola esplicita con priorità inferiore a 65001.;networking nsg
Due VM nella stessa subnet con un NSG sulla subnet: il traffico tra loro viene filtrato?;Sì. L'NSG di subnet valuta anche il traffico tra VM della stessa subnet.<br>Il mito che "l'NSG non filtri dentro la subnet" è falso. Vale la regola AllowVNetInBound che di default lo permette.;networking nsg
Cos'è un Application Security Group?;Un raggruppamento logico di NIC che si usa come sorgente o destinazione nelle regole NSG, al posto degli indirizzi IP.<br>Permette regole per ruolo applicativo (web, app, db) che restano valide anche se gli IP cambiano.;networking nsg
Un ASG può contenere NIC di virtual network diverse?;No. Tutte le NIC di un ASG devono stare nella stessa virtual network.<br>Vincolo secco chiesto all'esame.;networking nsg
Cosa sono i service tag in una regola NSG?;Etichette che rappresentano insiemi di prefissi IP di servizi Azure, mantenute e aggiornate da Microsoft.<br>Esempi: Internet, VirtualNetwork, AzureLoadBalancer, Storage, Sql, AzureCloud. Evitano di gestire liste di IP a mano.;networking nsg
Cosa comprende il service tag VirtualNetwork?;Lo spazio di indirizzamento della VNet, le VNet in peering, le reti on-premises connesse e gli indirizzi delle VNet-to-VNet.<br>Più ampio di quello che sembra: non è solo la VNet locale.;networking nsg
Cosa fa lo strumento Effective security rules?;Mostra l'insieme reale delle regole applicate a una NIC, combinando NSG di subnet e di NIC.<br>È la risposta corretta a "perché questo traffico viene bloccato" quando ci sono più NSG in gioco.;networking nsg
Un NSG può filtrare in base al nome DNS?;No. Un NSG lavora su IP, porte e protocolli, più i service tag e gli ASG.<br>Per filtrare su FQDN serve Azure Firewall con application rule. Distrattore ricorrente.;networking nsg
Quali sono i due SKU degli indirizzi IP pubblici?;Basic e Standard. Lo SKU Basic è stato ritirato e per i nuovi deploy si usa Standard.<br>Standard è sempre statico, zone-redundant o zonale, e chiuso di default: serve un NSG che permetta esplicitamente il traffico.;networking ip
Che differenza c'è tra IP pubblico Basic e Standard riguardo alla sicurezza di default?;Il Basic è aperto di default. Lo Standard è chiuso di default e richiede un NSG che consenta il traffico in ingresso.<br>Motivo frequente di "la VM nuova non risponde in RDP mentre quella vecchia sì".;networking ip
Un IP pubblico Standard può essere dinamico?;No. Lo SKU Standard prevede solo allocazione Static.<br>Solo il Basic aveva l'opzione Dynamic.;networking ip
Cos'è un public IP prefix?;Un blocco contiguo di indirizzi IP pubblici riservati alla tua subscription.<br>Serve quando terze parti devono mettere in allowlist i tuoi IP: il blocco resta stabile nel tempo.;networking ip
Quali sono i tre modi in cui una VM può uscire su internet?;Con un IP pubblico proprio, tramite le regole outbound di un load balancer, o con un NAT gateway.<br>Esiste anche il default outbound access della piattaforma, in via di ritiro e da non usare come progetto.;networking ip
Cos'è un NAT gateway e quando si usa?;Fornisce connettività in uscita a una o più subnet con IP pubblici dedicati e senza esaurimento delle porte SNAT.<br>È la risposta giusta quando lo scenario lamenta port exhaustion o vuole IP di uscita prevedibili.;networking ip
Quale ha la precedenza sull'uscita: NAT gateway, load balancer outbound rule o IP pubblico della VM?;Il NAT gateway ha sempre la precedenza sulle altre modalità di uscita della subnet.<br>Ordine da ricordare: NAT gateway, poi IP pubblico dell'istanza, poi load balancer.;networking ip
Cos'è il virtual network peering?;Un collegamento privato tra due VNet che permette il traffico diretto sulla backbone Azure, senza gateway né internet.<br>Non è transitivo: se A vede B e B vede C, A non vede C.;networking peering
Il peering è transitivo?;No. Serve un peering diretto tra ogni coppia di VNet, oppure un hub con gateway transit o un Azure Virtual WAN.<br>Domanda quasi garantita all'esame in forma di scenario hub and spoke.;networking peering
Cosa fa l'opzione Allow gateway transit su un peering?;Permette alla VNet remota di usare il gateway VPN o ExpressRoute della VNet locale.<br>Va abbinata a Use remote gateways sull'altro lato. È il meccanismo che rende utile l'hub and spoke.;networking peering
Cosa fa l'opzione Use remote gateways?;Consente alla VNet locale di instradare il traffico on-premises attraverso il gateway della VNet in peering.<br>Non si può attivare se la VNet locale ha già un proprio gateway.;networking peering
Il peering si può creare tra region diverse?;Sì, si chiama global virtual network peering ed è supportato tra qualsiasi region pubblica.<br>Alcune funzionalità come il load balancer Basic non funzionano attraverso il global peering.;networking peering
Il peering si può creare tra subscription o tenant diversi?;Sì, anche tra tenant diversi, purché su entrambi i lati un principal abbia i permessi Network Contributor sulla VNet.<br>Il peering va creato su entrambi i lati: uno solo lascia lo stato Initiated invece di Connected.;networking peering
Un peering resta in stato Initiated: cosa manca?;Il peering corrispondente sull'altro lato. Serve la coppia per arrivare a Connected.<br>Stato Disconnected significa che il peering opposto è stato cancellato: vanno rifatti entrambi.;networking peering
Cosa fa Allow forwarded traffic su un peering?;Permette di ricevere traffico che non ha origine nella VNet in peering, cioè inoltrato da una network virtual appliance.<br>Necessario negli scenari hub and spoke con firewall o NVA nell'hub.;networking peering
Quali sono le route di sistema create automaticamente da Azure?;Verso lo spazio della VNet, verso le VNet in peering, verso 0.0.0.0/0 su internet, e route di sistema per gli spazi non instradabili come 10.0.0.0/8 se non usati.<br>Le route di sistema non si vedono nella route table ma si vedono in Effective routes.;networking routing
Come si sceglie la route effettiva quando ce ne sono più d'una?;Prima si applica il prefisso più lungo (longest prefix match). A parità di prefisso, l'ordine di priorità è user-defined route, poi BGP, poi route di sistema.<br>Sequenza esatta da memorizzare: UDR batte BGP che batte le route di sistema.;networking routing
Cos'è una user-defined route?;Una route personalizzata dentro una route table associata a una subnet, che sovrascrive il comportamento di default.<br>I next hop type sono Virtual appliance, Virtual network gateway, Virtual network, Internet e None.;networking routing
Quale next hop type si usa per far passare il traffico da un firewall?;Virtual appliance, indicando l'indirizzo IP privato del firewall o dell'NVA.<br>È l'unico next hop type che richiede un indirizzo IP esplicito.;networking routing
Cosa fa il next hop type None?;Scarta il traffico verso quel prefisso.<br>Serve per bloccare intere destinazioni a livello di routing invece che con un NSG.;networking routing
Cosa serve su una VM che fa da NVA oltre alla route table?;Abilitare IP forwarding sulla NIC in Azure e attivare l'inoltro dentro il sistema operativo.<br>Sono due passi distinti: dimenticare quello nel sistema operativo è l'errore classico.;networking routing
A cosa si associa una route table?;A una subnet. Una subnet può avere una sola route table, ma la stessa route table può servire più subnet.<br>Non si associa a una NIC né a una VM.;networking routing
Come si forza tutto il traffico internet attraverso un firewall?;Con una UDR 0.0.0.0/0 con next hop Virtual appliance verso l'IP del firewall, associata alle subnet interessate.<br>È il forced tunneling. Attenzione a non applicarla alla subnet del firewall stesso.;networking routing
Cosa fa lo strumento Effective routes?;Mostra le route realmente applicate a una NIC, unendo route di sistema, UDR e route BGP.<br>Insieme a Effective security rules è la coppia diagnostica di riferimento.;networking routing
Quali sono i due SKU di Azure Load Balancer?;Basic e Standard. Il Basic è stato ritirato e i nuovi deploy usano Standard.<br>Standard supporta zone, HA ports, outbound rule esplicite ed è chiuso di default.;networking loadbalancer
A quale livello OSI lavora Azure Load Balancer?;Livello 4, cioè TCP e UDP.<br>Non vede il contenuto HTTP. Per il routing basato su URL o host header serve Application Gateway (livello 7).;networking loadbalancer
Che differenza c'è tra load balancer pubblico e interno?;Il pubblico ha un frontend con IP pubblico e bilancia traffico da internet. L'interno ha un frontend con IP privato e bilancia dentro la VNet.<br>L'interno si usa tipicamente per il tier applicativo o database dietro il web tier.;networking loadbalancer
Quali sono i componenti di un Azure Load Balancer?;Frontend IP configuration, backend pool, health probe e load balancing rule. Più eventuali inbound NAT rule e outbound rule.<br>Senza health probe funzionante il backend viene considerato non disponibile e il traffico non passa.;networking loadbalancer
Cosa fa una health probe e quali protocolli supporta?;Verifica periodicamente la salute delle istanze del backend pool. Supporta TCP, HTTP e HTTPS.<br>Con HTTP la probe considera sana solo una risposta 200. Un redirect 302 fa fallire la probe.;networking loadbalancer
Cosa fa una inbound NAT rule?;Inoltra una porta del frontend a una porta di una specifica istanza del backend, per accessi puntuali come RDP o SSH.<br>A differenza della load balancing rule, non distribuisce: punta a una sola istanza.;networking loadbalancer
Cosa fa l'opzione HA Ports su un load balancer interno Standard?;Bilancia tutte le porte TCP e UDP contemporaneamente con una sola regola.<br>Serve per le network virtual appliance in alta disponibilità. Solo Standard e solo load balancer interno.;networking loadbalancer
Quali sono le modalità di session persistence di un load balancer?;None (five-tuple), Client IP (two-tuple) e Client IP and protocol (three-tuple).<br>Il default è la distribuzione five-tuple. Per mantenere il client sulla stessa istanza si usa Client IP.;networking loadbalancer
Un backend pool di un load balancer Standard può contenere VM di VNet diverse?;No. Le istanze devono stare nella stessa virtual network del load balancer.<br>Per il multi-region si usano Traffic Manager, Front Door o il cross-region load balancer.;networking loadbalancer
Che differenza c'è tra Load Balancer, Application Gateway, Front Door e Traffic Manager?;Load Balancer è livello 4 regionale. Application Gateway è livello 7 regionale con WAF. Front Door è livello 7 globale con CDN. Traffic Manager è DNS globale.<br>Traffic Manager non vede il traffico: risponde solo alle query DNS. Domanda ricorrente sulla scelta del servizio.;networking loadbalancer
Perché Traffic Manager non toglie subito traffico a un endpoint caduto?;Perché lavora sul DNS e i client mantengono in cache la risposta fino allo scadere del TTL.<br>Abbassare il TTL riduce il tempo di failover percepito. Trappola tipica.;networking loadbalancer
Cos'è il floating IP (Direct Server Return) su un load balancer?;Una modalità in cui il backend risponde direttamente con l'IP del frontend, necessaria per scenari come i cluster SQL Always On.<br>Richiede configurazione dentro il sistema operativo con una loopback interface.;networking loadbalancer
Cos'è Azure DNS?;Un servizio di hosting DNS per domini pubblici, basato sull'infrastruttura anycast di Azure.<br>Azure DNS ospita e risolve, ma non registra i domini: la registrazione avviene tramite App Service domains o un registrar esterno.;networking dns
Cosa serve fare dopo aver creato una public DNS zone in Azure?;Delegare il dominio impostando presso il registrar i quattro name server assegnati da Azure alla zona.<br>Senza delega la zona esiste ma nessuno la interroga. Passaggio dimenticato spessissimo.;networking dns
Quanti name server assegna Azure DNS a una zona pubblica?;Quattro, con nomi del tipo ns1-NN.azure-dns.com, ns2-NN.azure-dns.net, ns3-NN.azure-dns.org, ns4-NN.azure-dns.info.<br>I quattro suffissi diversi sono voluti per resilienza.;networking dns
Cos'è una private DNS zone?;Una zona DNS risolvibile solo dalle virtual network collegate, per nomi interni non pubblicati su internet.<br>Si collega alle VNet con un virtual network link. Senza link la zona non risolve nulla.;networking dns
Cosa fa l'opzione auto-registration su un virtual network link?;Registra e aggiorna automaticamente i record A delle VM della VNet nella private DNS zone.<br>Vale solo per le VM, non per altre risorse. Una VNet può avere una sola zona con auto-registration per il suo suffisso.;networking dns
Quale record DNS serve per un private endpoint?;Un record A nella private DNS zone privatelink corrispondente, che punta all'IP privato del private endpoint.<br>Il nome pubblico viene risolto tramite un CNAME verso il nome privatelink, che poi risolve in privato.;networking dns
Che differenza c'è tra record CNAME e record A?;Il record A mappa un nome a un indirizzo IP. Il CNAME mappa un nome a un altro nome.<br>Sull'apex di zona non si può usare un CNAME: Azure DNS offre gli alias record proprio per questo.;networking dns
Cos'è un alias record in Azure DNS?;Un record che punta direttamente a una risorsa Azure (IP pubblico, Traffic Manager profile, Front Door) e si aggiorna da solo se l'IP cambia.<br>Risolve il problema del CNAME sull'apex e quello dei dangling DNS record.;networking dns
Cos'è un dangling DNS record e perché è pericoloso?;Un record che punta a una risorsa Azure eliminata: un altro tenant potrebbe riprendere quell'IP e ricevere il tuo traffico (subdomain takeover).<br>L'alias record previene il problema perché si svuota quando la risorsa sparisce.;networking dns
Cosa fa Azure DNS Private Resolver?;Permette di risolvere nomi DNS di Azure da on-premises e nomi on-premises da Azure, senza VM che facciano da forwarder.<br>Ha un inbound endpoint (query verso Azure) e un outbound endpoint con forwarding ruleset (query verso on-premises).;networking dns
Qual è l'indirizzo del DNS interno di Azure fornito alle VM?;168.63.129.16.<br>Indirizzo speciale usato anche per health probe e comunicazione con la piattaforma. Bloccarlo con un NSG rompe cose non ovvie.;networking dns
Cosa fa un service endpoint?;Estende l'identità della subnet fino a un servizio PaaS, mantenendo il traffico sulla backbone Azure.<br>L'endpoint del servizio resta pubblico. Il DNS non cambia. È gratuito.;networking privatelink
Cosa fa un private endpoint?;Crea una NIC con un IP privato della tua VNet che rappresenta un'istanza specifica di un servizio PaaS.<br>Richiede una private DNS zone per funzionare bene. Costa a ora più traffico. Funziona anche da on-premises.;networking privatelink
Quando si sceglie private endpoint invece di service endpoint?;Quando serve un IP privato, l'accesso da on-premises via VPN o ExpressRoute, o la disattivazione totale dell'endpoint pubblico.<br>Il service endpoint non funziona da on-premises: è il discriminante nella maggior parte delle domande.;networking privatelink
Cos'è un private link service?;Il servizio che permette di esporre un tuo servizio dietro un Standard Load Balancer come private endpoint per altri tenant.<br>È il lato "provider" di Private Link, contrapposto al private endpoint che è il lato "consumer".;networking privatelink
Cosa succede al DNS quando si crea un private endpoint senza private DNS zone?;Il nome pubblico continua a risolvere sull'IP pubblico e il traffico non passa dal private endpoint.<br>Il private endpoint esiste ma nessuno lo usa. Causa numero uno di "il private endpoint non funziona".;networking privatelink
Un private endpoint copre più sub-resource dello stesso servizio?;No. Serve un private endpoint per ogni sub-resource, ad esempio blob e file di uno storage account.<br>Ogni sub-resource ha la sua private DNS zone dedicata.;networking privatelink
Cos'è Azure Bastion?;Un servizio PaaS gestito che fornisce accesso RDP e SSH alle VM via browser sulla porta 443, senza IP pubblico sulle VM.<br>Si deploya in una subnet chiamata esattamente AzureBastionSubnet, di almeno /26.;networking bastion
Quali sono gli SKU di Azure Bastion?;Developer, Basic, Standard e Premium.<br>Il Developer è gratuito e senza risorsa dedicata ma con funzionalità minime. Funzioni come IP-based connection, native client e shareable link richiedono Standard o superiore.;networking bastion
Quale porta usa il client per collegarsi ad Azure Bastion?;La 443 verso il portale Azure. Bastion poi apre 3389 o 22 verso la VM sulla rete privata.<br>Nessuna porta di gestione esposta su internet: è il punto della soluzione.;networking bastion
Serve un IP pubblico sulla VM per usare Azure Bastion?;No. Bastion raggiunge la VM tramite l'indirizzo IP privato.<br>È esattamente il motivo per cui si usa. Se una risposta prevede un IP pubblico sulla VM con Bastion, è un distrattore.;networking bastion
Azure Bastion funziona su VM in VNet in peering?;Sì, se il peering è attivo e le route lo permettono, con lo SKU adeguato.<br>Un solo Bastion nell'hub può servire tutte le spoke: pattern classico di risparmio.;networking bastion
Quale funzionalità di Bastion permette di collegarsi con il client RDP nativo?;La native client support, disponibile dallo SKU Standard.<br>Si usa con az network bastion rdp o ssh. Utile per trasferimento file e sessioni lunghe.;networking bastion
Cos'è lo shareable link di Azure Bastion?;È un link che permette a un utente senza accesso al portale Azure di collegarsi a una VM specifica.<br>Richiede SKU Standard o superiore. Utile per fornitori esterni temporanei.;networking bastion
Quali regole NSG servono sulla AzureBastionSubnet in ingresso?;443 da Internet, 443 da GatewayManager, 443 e 4443 da AzureBastionSubnet, e 443 da AzureLoadBalancer.<br>Se applichi un NSG alla subnet Bastion senza queste regole, il servizio smette di funzionare.;networking bastion
Cos'è Azure Network Watcher?;Un insieme di strumenti diagnostici per la rete: IP flow verify, next hop, connection troubleshoot, NSG flow log, packet capture, connection monitor, topology.<br>È una risorsa per region, creata automaticamente quando si crea una VNet nella region.;networking networkwatcher
Cosa fa IP flow verify?;Dice se un pacchetto specifico (sorgente, destinazione, porta, protocollo, direzione) sarebbe permesso o bloccato, e da quale regola NSG.<br>Risposta corretta a "quale regola sta bloccando questo traffico".;networking networkwatcher
Cosa fa Next hop?;Indica dove verrebbe instradato un pacchetto verso una certa destinazione e quale route lo determina.<br>Risposta corretta a "perché il traffico non arriva al firewall" o "quale route sta vincendo".;networking networkwatcher
Cosa fa Connection troubleshoot?;Testa una connessione reale tra una sorgente (VM) e una destinazione, riportando latenza, hop e la causa del blocco.<br>Diverso da IP flow verify che è teorico: qui il pacchetto viaggia davvero.;networking networkwatcher
Cosa fa Connection monitor?;Monitora nel tempo la connettività tra endpoint (Azure, on-premises, URL) con soglie, alert e grafici storici.<br>La parola chiave è "nel tempo" o "continuo". Le altre funzioni sono test puntuali.;networking networkwatcher
Cosa sono gli NSG flow log e dove si salvano?;Registrano il traffico consentito e negato dagli NSG e si scrivono in uno storage account.<br>Per analizzarli si usa Traffic Analytics, che li elabora in un workspace Log Analytics.;networking networkwatcher
Cosa fa Traffic Analytics?;Elabora i flow log producendo mappe di traffico, top talker, porte più usate e traffico malevolo.<br>Richiede un Log Analytics workspace. I flow log grezzi da soli non danno visualizzazioni.;networking networkwatcher
Cosa serve per fare un packet capture con Network Watcher?;L'estensione Network Watcher Agent installata sulla VM.<br>Senza l'agente il packet capture non parte. La cattura si salva su storage account o sul disco della VM.;networking networkwatcher
Cosa fa Effective security rules in Network Watcher?;Aggrega tutte le regole NSG applicabili a una NIC per mostrare il risultato netto.<br>Utile quando NSG di subnet e di NIC si contraddicono.;networking networkwatcher
Cos'è il servizio Connection monitor rispetto al vecchio Network Performance Monitor?;Connection monitor è il successore unificato: NPM è stato ritirato e le sue funzioni sono confluite qui.<br>Se una risposta cita Network Performance Monitor come soluzione corrente, è obsoleta.;networking networkwatcher
Quali sono i tipi di VPN gateway in Azure?;Site-to-site (IPsec verso on-premises), point-to-site (client singoli), VNet-to-VNet ed ExpressRoute gateway.<br>Il gateway vive sempre nella GatewaySubnet e richiede un IP pubblico.;networking vpn
Che differenza c'è tra VPN policy-based e route-based?;Policy-based supporta un solo tunnel e selettori di traffico statici. Route-based usa route e supporta più tunnel, point-to-site e coesistenza.<br>Route-based è la scelta corretta in quasi ogni scenario moderno.;networking vpn
Quanto tempo richiede tipicamente il deploy di un virtual network gateway?;Dai 20 ai 45 minuti.<br>Dato che l'esame usa per far scegliere alternative più rapide, come il peering che è quasi immediato.;networking vpn
Cos'è ExpressRoute e in cosa differisce da una VPN site-to-site?;È una connessione privata dedicata tramite un provider, che non passa da internet, con banda e SLA garantiti.<br>La VPN passa da internet cifrata. ExpressRoute costa di più ma offre latenza e banda prevedibili.;networking vpn
Cos'è Azure Virtual WAN?;Un servizio gestito che centralizza connettività VPN, ExpressRoute e routing tra molte VNet e sedi, con hub gestiti da Azure.<br>Sostituisce l'hub and spoke fatto a mano quando le sedi sono molte.;networking vpn
Comando Azure CLI per creare una virtual network con subnet;az network vnet create --resource-group rg-rete --name vnet-prod --address-prefix 10.0.0.0/16 --subnet-name web --subnet-prefix 10.0.1.0/24<br>La subnet iniziale si crea nello stesso comando. Le successive con az network vnet subnet create.;networking cli
Comando Azure CLI per creare una regola NSG;az network nsg rule create --resource-group rg-rete --nsg-name nsg-web --name AllowHTTPS --priority 100 --destination-port-ranges 443 --access Allow --protocol Tcp --direction Inbound<br>Priorità obbligatoria e unica dentro l'NSG.;networking cli
Comando Azure CLI per associare un NSG a una subnet;az network vnet subnet update --resource-group rg-rete --vnet-name vnet-prod --name web --network-security-group nsg-web<br>L'associazione si fa aggiornando la subnet, non l'NSG.;networking cli
Comando Azure CLI per creare un peering;az network vnet peering create --resource-group rg-rete --name hub-to-spoke --vnet-name vnet-hub --remote-vnet vnet-spoke --allow-vnet-access<br>Il comando va ripetuto a specchio dall'altro lato.;networking cli
Comando Azure CLI per verificare le effective NSG rules di una NIC;az network nic list-effective-nsg --resource-group rg-rete --name nic-vm01<br>Per le route: az network nic show-effective-route-table.;networking cli
Una VM non raggiunge internet ma le regole NSG sembrano corrette: cosa verificare?;Le route effettive. Una UDR 0.0.0.0/0 verso un NVA spento o inesistente scarta tutto il traffico.<br>Next hop in Network Watcher chiude la diagnosi in un colpo.;networking troubleshooting
Due VM in VNet diverse in peering non si parlano: quali cause tipiche?;Peering non creato su entrambi i lati, address space sovrapposti, NSG che blocca, oppure UDR che devia il traffico.<br>Verificare prima lo stato del peering (deve essere Connected su entrambi).;networking troubleshooting
Il load balancer non distribuisce traffico: quali cause verificare?;Health probe che fallisce, NSG che blocca la probe da AzureLoadBalancer, backend pool vuoto o regola di bilanciamento mancante.<br>La probe arriva dal service tag AzureLoadBalancer: se lo blocchi, tutto il backend risulta malato.;networking troubleshooting
La health probe HTTP fallisce anche se il sito risponde: perché?;Perché la probe considera sana solo una risposta HTTP 200 sul path indicato. Un redirect o un 401 la fanno fallire.<br>Va esposto un endpoint di health dedicato che risponde 200 senza autenticazione.;networking troubleshooting
Un client on-premises non risolve un private endpoint: cosa manca?;Un conditional forwarder verso un resolver in Azure o un DNS Private Resolver con inbound endpoint.<br>La private DNS zone non è raggiungibile direttamente da on-premises.;networking troubleshooting
Errore di port exhaustion sulle connessioni in uscita: qual è la soluzione?;Aggiungere un NAT gateway alla subnet, che offre molte più porte SNAT e le alloca dinamicamente.<br>Aumentare gli IP pubblici sulle outbound rule è una mitigazione, il NAT gateway è la soluzione.;networking troubleshooting
Mapping AWS-Azure: VPC, Security Group e NACL corrispondono a...?;VPC corrisponde alla Virtual Network, il Security Group e la NACL insieme corrispondono al Network Security Group.<br>In Azure non esiste la distinzione stateful/stateless: l'NSG è sempre stateful.;networking aws-mapping
Mapping AWS-Azure: Route 53, ELB e Direct Connect corrispondono a...?;Route 53 corrisponde ad Azure DNS più Traffic Manager, l'ELB al Load Balancer o Application Gateway, Direct Connect a ExpressRoute.<br>PrivateLink di AWS corrisponde ad Azure Private Link, con nomi quasi identici.;networking aws-mapping
