#separator:Semicolon
#html:true
#tags column:3
#deck:AZ104::02 Storage
Cosa fa il blob versioning?;Crea automaticamente una versione precedente ogni volta che un blob viene modificato o cancellato.<br>Il versioning conserva tutto e fa crescere i costi: va sempre abbinato a una lifecycle rule sulle versioni.;storage protezione
Che differenza c'è tra snapshot e version di un blob?;Lo snapshot lo crei tu esplicitamente. La version viene creata dalla piattaforma a ogni scrittura quando il versioning è attivo.<br>Entrambi sono copie point-in-time e si fatturano sui blocchi differenti.;storage protezione
Cos'è il point-in-time restore per i block blob?;Riporta uno o più container a uno stato precedente entro il periodo di retention configurato.<br>Richiede versioning, change feed e soft delete attivi. È l'unica opzione che riporta indietro un intero container in blocco.;storage protezione
Cos'è il change feed?;Un log ordinato e persistente di tutte le modifiche ai blob dell'account, salvato in un container speciale.<br>È prerequisito del point-in-time restore. Il container si chiama insights-logs-changefeed.;storage protezione
Cos'è una immutability policy e quali due tipi esistono?;Blocca la modifica e la cancellazione dei blob. Esiste come time-based retention policy e come legal hold.<br>Il legal hold resta finché non viene rimosso esplicitamente. La time-based scade da sola.;storage protezione
Una time-based retention policy in stato Locked si può accorciare?;No. Una volta lock-ata la retention si può solo estendere, mai ridurre né rimuovere.<br>In stato Unlocked invece si modifica liberamente. È il concetto WORM per la compliance.;storage protezione
Cosa fa l'object replication?;Copia in modo asincrono i block blob da un container sorgente a un container destinazione, anche in un altro account o region.<br>Serve versioning e change feed sulla sorgente e versioning sulla destinazione.;storage replica
Quali prerequisiti servono per l'object replication?;Change feed e blob versioning sull'account sorgente, blob versioning sull'account destinazione.<br>Se una domanda elenca prerequisiti, cerca la coppia change feed più versioning: è la firma dell'object replication.;storage replica
L'object replication copia i blob già esistenti?;Solo se nella replication policy imposti la copy scope su tutti i blob esistenti. Il default copia solo i nuovi.<br>Su scope "existing and new" la scelta va fatta alla creazione della policy e non si cambia dopo.;storage replica
L'object replication funziona sui file share?;No. Copre solo i block blob.<br>Per i file share la replica cross-region si fa con Azure File Sync o con AzCopy schedulato.;storage replica
Quali chiavi di accesso ha uno storage account?;Due, key1 e key2, entrambe valide contemporaneamente.<br>Sono due proprio per permettere la rotazione senza downtime: ruoti una mentre l'altra è in uso.;storage chiavi
Qual è la procedura corretta per ruotare una access key?;Sposta le applicazioni sulla key2, rigenera la key1, poi eventualmente riporta le app sulla key1 e rigenera la key2.<br>Rigenerare la chiave in uso senza aver spostato le app prima causa un outage immediato.;storage chiavi
Che permessi dà una storage account key?;Accesso completo e illimitato a tutti i dati dell'account, senza granularità e senza scadenza.<br>Per questo la best practice è disabilitare l'accesso con chiave e usare Microsoft Entra ID.;storage chiavi
Come si impedisce del tutto l'uso delle access key su uno storage account?;Impostando su false la proprietà allowSharedKeyAccess dell'account.<br>Da quel momento l'unica autenticazione ammessa è Microsoft Entra ID. Blocca anche le SAS di servizio basate su chiave.;storage chiavi
Dove si può custodire una access key in modo sicuro con rotazione automatica?;In Azure Key Vault, che sa rigenerare le chiavi dello storage account come managed storage account key.<br>Combinazione ricorrente negli scenari di sicurezza.;storage chiavi
Quali sono i tre tipi di SAS?;User delegation SAS, service SAS e account SAS.<br>La user delegation SAS è l'unica firmata con credenziali Microsoft Entra invece che con la account key.;storage sas
Qual è il tipo di SAS più sicuro e perché?;La user delegation SAS, perché è firmata con una chiave Entra ID delegata e non espone la account key.<br>Se una domanda chiede la SAS più sicura, la risposta è sempre user delegation.;storage sas
Su quale servizio funziona la user delegation SAS?;Solo su Blob e Data Lake Storage.<br>Su file, queue e table non è disponibile: lì restano service SAS e account SAS.;storage sas
Che differenza c'è tra service SAS e account SAS?;La service SAS dà accesso a un singolo servizio e a risorse specifiche. La account SAS può coprire più servizi e anche operazioni a livello di account.<br>La account SAS può concedere operazioni come la lettura delle proprietà dell'account, cosa che la service SAS non può.;storage sas
Cos'è una stored access policy?;Un contenitore di permessi e scadenza definito sul container a cui una service SAS può fare riferimento.<br>Serve per poter revocare una SAS già emessa: cambi o cancelli la policy e tutte le SAS legate decadono.;storage sas
Come si revoca una SAS già distribuita?;Se è legata a una stored access policy, cancelli o modifichi la policy. Altrimenti l'unica via è rigenerare la account key che l'ha firmata.<br>Una SAS ad hoc senza policy è irrevocabile se non bruciando la chiave. È il motivo per cui esistono le stored access policy.;storage sas
Quante stored access policy si possono avere per container?;Massimo cinque.<br>Numero secco che l'esame chiede. Valgono per container, file share, queue o table.;storage sas
Come si revoca immediatamente una user delegation SAS?;Revocando la user delegation key con l'operazione Revoke Delegation Keys sull'account.<br>Invalida tutte le user delegation SAS emesse con quella chiave in un colpo solo.;storage sas
Cosa succede se scade la SAS mentre un trasferimento è in corso?;L'operazione fallisce. La validità viene verificata a ogni richiesta.<br>Per trasferimenti lunghi con AzCopy va prevista una scadenza abbondante.;storage sas
Quali permessi si esprimono nella stringa di una SAS blob?;Le lettere racwdl, cioè read, add, create, write, delete, list.<br>Ricordare che "write" non implica "create" per tutte le operazioni e che "list" serve per enumerare il container.;storage sas
Quali sono i tre livelli di accesso pubblico di un container?;Private (nessun accesso anonimo), Blob (lettura anonima dei singoli blob) e Container (lettura anonima anche dell'elenco dei blob).<br>Con Blob puoi leggere un blob se ne conosci il nome. Con Container puoi anche elencarli.;storage sicurezza
Come si vieta a livello di account qualsiasi accesso anonimo?;Impostando su false la proprietà allowBlobPublicAccess dell'account.<br>Vince sull'impostazione del singolo container. È la risposta giusta quando lo scenario dice "in tutto l'account".;storage sicurezza
Quali sono i ruoli RBAC per leggere e scrivere i dati dei blob?;Storage Blob Data Reader, Storage Blob Data Contributor e Storage Blob Data Owner.<br>Attenzione: Contributor sul piano di controllo non dà accesso ai dati. Serve un ruolo Data.;storage sicurezza
Perché il ruolo Contributor non basta per leggere un blob?;Perché Contributor agisce sul control plane (gestione della risorsa), non sul data plane (contenuto dei blob).<br>Con Contributor però puoi leggere le access key e da lì aprire i dati: è la scorciatoia che le domande di sicurezza vogliono farti chiudere.;storage sicurezza
Quale ruolo serve per generare una user delegation SAS?;Un ruolo che includa l'azione generateUserDelegationKey, ad esempio Storage Blob Data Contributor.<br>Non basta Reader del control plane.;storage sicurezza
Cos'è la Storage Account Contributor?;Un ruolo del control plane che permette di gestire l'account e leggerne le chiavi, ma non contiene azioni sui dati.<br>Leggendo le chiavi ottiene comunque accesso ai dati in modo indiretto.;storage sicurezza
Cosa fa il firewall dello storage account?;Limita l'accesso al data plane a specifici indirizzi IP pubblici, subnet di virtual network o resource instance.<br>Non protegge il control plane: le operazioni ARM restano possibili.;storage rete
Qual è il default della network access di uno storage account nuovo?;Enabled from all networks.<br>Il primo hardening è passare a Enabled from selected virtual networks and IP addresses.;storage rete
Cosa sono le trusted Microsoft services nel firewall dello storage?;Un'eccezione che permette ad alcuni servizi Azure di raggiungere l'account anche con il firewall attivo.<br>Serve tipicamente per Azure Backup, Azure Monitor, Azure Site Recovery e per l'export dei log diagnostici.;storage rete
Il firewall dello storage accetta indirizzi IP privati?;No, solo indirizzi pubblici. Gli intervalli RFC1918 non sono ammessi nelle regole IP.<br>Per il traffico da una VNet si usa un service endpoint o un private endpoint, non la regola IP.;storage rete
Cosa fa un service endpoint verso lo storage?;Estende l'identità della subnet fino al servizio: il traffico esce dalla VNet ma resta sulla backbone Azure e lo storage riconosce la subnet sorgente.<br>L'IP pubblico dello storage resta. La risoluzione DNS non cambia.;storage rete
Cosa fa un private endpoint verso lo storage?;Crea una NIC con un IP privato della tua VNet che rappresenta lo storage account.<br>Serve una private DNS zone (privatelink.blob.core.windows.net) perché il nome pubblico risolva sull'IP privato.;storage rete
Un private endpoint copre tutti i servizi dello storage account?;No. Serve un private endpoint per ogni sub-resource: blob, file, queue, table, web, dfs.<br>Errore classico: creare il private endpoint per blob e stupirsi che i file share non siano raggiungibili.;storage rete
Quale private DNS zone serve per un private endpoint sui blob?;privatelink.blob.core.windows.net.<br>Per i file è privatelink.file.core.windows.net, per le queue privatelink.queue.core.windows.net. Il pattern è sempre privatelink più il servizio.;storage rete
Che differenza pratica c'è tra service endpoint e private endpoint?;Il service endpoint è gratuito e vincola per subnet, ma l'endpoint resta pubblico. Il private endpoint costa, dà un IP privato e funziona anche da on-premises via VPN o ExpressRoute.<br>Se lo scenario nomina on-premises o "nessun endpoint pubblico", la risposta è private endpoint.;storage rete
Come si blocca del tutto l'accesso pubblico a uno storage account con private endpoint?;Impostando public network access su Disabled.<br>Il private endpoint continua a funzionare. È la configurazione che le domande di sicurezza cercano.;storage rete
Che tipo di crittografia a riposo applica Azure Storage per default?;Storage Service Encryption con AES a 256 bit e chiavi gestite da Microsoft, sempre attiva e non disattivabile.<br>Non esiste l'opzione "disabilita la crittografia a riposo". Se compare tra le risposte è un distrattore.;storage encryption
Cosa sono le customer-managed key per uno storage account?;Chiavi tue custodite in Azure Key Vault o Managed HSM usate per proteggere la chiave di crittografia dell'account.<br>Richiedono una identità (system o user-assigned) con permessi wrap, unwrap e get sulla chiave.;storage encryption
Cos'è un encryption scope?;Una configurazione di crittografia applicabile a un singolo container o blob, con chiave diversa da quella dell'account.<br>Serve quando dentro lo stesso account convivono dati di tenant o clienti diversi che richiedono chiavi separate.;storage encryption
Cos'è l'infrastructure encryption?;È un secondo livello di crittografia applicato sotto quello standard, per una doppia cifratura dei dati a riposo.<br>Si abilita solo alla creazione dell'account e non si può aggiungere dopo.;storage encryption
Che versione minima di TLS si può imporre su uno storage account?;Si imposta la minimum TLS version, tipicamente TLS 1.2.<br>Chiedere TLS 1.2 come minimo è la risposta standard nelle domande di hardening.;storage encryption
Come si forza il traffico HTTPS verso uno storage account?;Con la proprietà "Secure transfer required" (supportsHttpsTrafficOnly) impostata su Enabled.<br>Attiva di default sui nuovi account. Blocca anche SMB non cifrato sui file share.;storage encryption
Quali protocolli supporta Azure Files?;SMB e NFS 4.1.<br>NFS richiede Premium file share e un account FileStorage, e non supporta autenticazione basata su identità.;storage files
Quali sono i tier dei file share standard?;Transaction optimized, Hot e Cool.<br>Sono tier del file share, non del blob. Il Premium è un account separato di tipo FileStorage.;storage files
Qual è la dimensione massima di un file share standard e di uno premium?;100 TiB in entrambi i casi, con il large file share abilitato per lo standard.<br>Senza large file share lo standard si ferma a 5 TiB. Domanda ricorrente.;storage files
Quale porta usa SMB e perché è un problema da casa?;La porta TCP 445, spesso bloccata in uscita dagli ISP e dalle reti aziendali.<br>Se un montaggio SMB fallisce da rete esterna, la prima ipotesi è la 445 chiusa. Alternativa: VPN o private endpoint.;storage files
Quali sono le tre opzioni di identity-based access per Azure Files?;Active Directory Domain Services on-premises, Microsoft Entra Domain Services e Microsoft Entra Kerberos per identità ibride.<br>Servono per avere permessi NTFS per utente. Senza queste, l'accesso è con la storage account key.;storage files
Con l'accesso identity-based ai file share, dove si impostano i permessi?;Su due livelli: i ruoli RBAC per l'accesso allo share e le ACL NTFS classiche per file e cartelle.<br>Il ruolo tipico è Storage File Data SMB Share Contributor. Serve anche il permesso NTFS, non basta il ruolo.;storage files
Cos'è Azure File Sync?;Un servizio che sincronizza un file share Azure con uno o più file server Windows on-premises, con cloud tiering opzionale.<br>Il server on-premises resta il punto di accesso locale ma i file poco usati vivono solo nel cloud.;storage files
Cosa serve per registrare un server in Azure File Sync?;Uno Storage Sync Service, l'agente Azure File Sync installato sul server, la registrazione del server e un server endpoint dentro un sync group.<br>La sequenza tipica: Storage Sync Service, sync group, cloud endpoint, agente, registrazione, server endpoint.;storage files
Cos'è il cloud tiering in Azure File Sync?;Lascia in locale solo i file usati di recente e sostituisce gli altri con puntatori, liberando spazio sul server.<br>Si governa con la percentuale di spazio libero da mantenere e con la soglia di giorni dall'ultimo accesso.;storage files
Quanti snapshot può avere un file share?;Fino a 200 snapshot per share.<br>Sono incrementali e si usano per il ripristino self-service dei file. Numero secco chiesto all'esame.;storage files
Cosa fa il soft delete per i file share?;Conserva lo share cancellato per un periodo di retention da 1 a 365 giorni prima della rimozione definitiva.<br>Attenzione: agisce sullo share intero, non sul singolo file. Per i singoli file servono gli snapshot.;storage files
Come si monta un file share su Linux?;Con mount -t cifs e le credenziali dell'account, oppure con NFS se lo share è Premium NFS.<br>Il portale genera lo script di montaggio pronto per Windows, Linux e macOS.;storage files
Cos'è AzCopy e a cosa serve?;Uno strumento a riga di comando per copiare dati da e verso Azure Storage ad alte prestazioni.<br>Supporta autenticazione con azcopy login (Entra ID) o con SAS in coda all'URL.;storage tool
Quale comando AzCopy copia una cartella locale in un container?;azcopy copy "C:\dati" "https://contoso.blob.core.windows.net/backup" --recursive<br>Senza --recursive copia solo il livello superiore. Errore banale ma frequente.;storage tool
Che differenza c'è tra azcopy copy e azcopy sync?;copy trasferisce sempre. sync confronta sorgente e destinazione e trasferisce solo le differenze, potendo cancellare in destinazione.<br>Per un allineamento periodico la risposta è sync.;storage tool
Cos'è Azure Storage Explorer?;Un client grafico desktop per sfogliare e gestire blob, file, queue e table, anche con SAS o con Entra ID.<br>Utile quando lo scenario chiede una GUI per un utente non amministratore.;storage tool
Cos'è Azure Import/Export e quando si usa?;Un servizio per spedire fisicamente dischi a un datacenter Azure per caricare o scaricare grandi volumi di dati.<br>Risposta corretta quando la banda di rete è insufficiente e i tempi sarebbero di settimane o mesi.;storage tool
Comando Azure CLI per creare uno storage account;az storage account create --name contosostorage --resource-group rg-dati --location westeurope --sku Standard_LRS --kind StorageV2<br>Lo sku unisce performance e ridondanza in un solo valore, ad esempio Standard_GZRS.;storage cli
Comando Azure CLI per elencare le access key di un account;az storage account keys list --account-name contosostorage --resource-group rg-dati<br>Per rigenerarne una si usa az storage account keys renew --key key1.;storage cli
Comando Azure CLI per creare un container;az storage container create --name backup --account-name contosostorage --auth-mode login<br>Con --auth-mode login usa la tua identità Entra ID invece della account key.;storage cli
Comando Azure CLI per impostare il tier di un blob;az storage blob set-tier --container-name backup --name file.zip --tier Archive --account-name contosostorage<br>Lo stesso comando con --tier Hot avvia la rehydration di un blob archiviato.;storage cli
Cmdlet PowerShell per creare uno storage context;New-AzStorageContext -StorageAccountName contosostorage -StorageAccountKey $key<br>Il context è l'oggetto che quasi tutti i cmdlet Az.Storage vogliono come parametro.;storage cli
Errore 403 AuthorizationFailure su un blob: quali sono le cause tipiche?;Firewall dello storage che blocca l'IP sorgente, SAS scaduta o con permessi insufficienti, ruolo RBAC data plane mancante.<br>Il 403 dice "sei arrivato ma non puoi". Se non arrivi affatto è un problema di rete o DNS, non un 403.;storage troubleshooting
Errore 404 su un blob che esiste: cosa sospettare?;Nome del container o del blob errato (sono case-sensitive), oppure accesso anonimo a un container privato che risponde 404 per non rivelare l'esistenza.<br>Azure maschera volutamente il 403 in 404 sull'accesso anonimo.;storage troubleshooting
Un client on-premises non risolve il private endpoint dello storage: cosa manca?;Il collegamento della private DNS zone alla rete che fa la risoluzione, o un DNS forwarder verso Azure.<br>Da on-premises serve un conditional forwarder verso un resolver in Azure. Senza, il nome risolve sull'IP pubblico.;storage troubleshooting
Le VM di una subnet non raggiungono più lo storage dopo aver acceso il firewall: cosa fare?;Aggiungere la subnet alle regole di rete dell'account, tipicamente abilitando il service endpoint Microsoft.Storage sulla subnet.<br>Aggiungere l'IP pubblico della VM funziona solo se la VM ha un IP pubblico stabile.;storage troubleshooting
Errore 409 ContainerBeingDeleted: cosa significa?;Il container con quel nome è in fase di cancellazione e il nome non è ancora riutilizzabile.<br>Bisogna attendere. Vale anche per il nome di uno storage account appena eliminato.;storage troubleshooting
Mapping AWS-Azure: S3, EBS e EFS corrispondono a...?;S3 corrisponde ad Azure Blob Storage, EBS ai managed disk, EFS ad Azure Files.<br>S3 Glacier corrisponde all'Archive tier dei blob.;storage aws-mapping
Mapping AWS-Azure: il bucket policy e il presigned URL di S3 corrispondono a...?;La bucket policy corrisponde grossomodo alle regole RBAC più le stored access policy. Il presigned URL corrisponde alla SAS.<br>La differenza chiave: la SAS può essere revocata solo tramite stored access policy o rotazione chiave.;storage aws-mapping
