#separator:Semicolon
#html:true
#tags column:3
#deck:AZ104::05 Monitoraggio
Cos'è un data collection endpoint?;È un endpoint di ingestione usato dall'agente, necessario in scenari di rete isolata o con private link.<br>Si abbina alle DCR. Compare negli scenari senza accesso internet diretto.;monitoraggio agente
Una singola DCR può servire più VM?;Sì. Una DCR si associa a molte macchine e una macchina può avere più DCR associate.<br>È il vantaggio principale rispetto al vecchio modello di configurazione per workspace.;monitoraggio agente
Cosa fa VM Insights?;Fornisce dashboard preconfezionate su prestazioni e dipendenze delle VM, inclusa la mappa delle connessioni tra processi.<br>Per la mappa delle dipendenze serve anche il dependency agent oltre all'Azure Monitor Agent.;monitoraggio insights
Cosa fa Storage Insights?;Offre una vista preconfigurata su capacità, transazioni, latenza e disponibilità degli storage account.<br>Come le altre Insights, è un pacchetto di workbook sopra metriche e log già esistenti.;monitoraggio insights
Cosa fa Network Insights?;Mostra topologia, salute e metriche delle risorse di rete (NSG, load balancer, gateway) in una vista unica.<br>Utile per il troubleshooting iniziale prima di scendere in Network Watcher.;monitoraggio insights
Cos'è Application Insights?;Il modulo di Azure Monitor per il monitoraggio applicativo: richieste, dipendenze, eccezioni, utenti, mappa dell'applicazione.<br>Oggi si crea in modalità workspace-based, cioè con i dati dentro un Log Analytics workspace.;monitoraggio insights
Qual è il linguaggio di interrogazione dei log di Azure Monitor?;KQL, Kusto Query Language.<br>Sintassi a pipeline: si parte da una tabella e si concatenano operatori con il carattere pipe.;monitoraggio kql
Qual è la struttura base di una query KQL?;Tabella, poi filtri con where, poi proiezione con project, poi ordinamento e limite.<br>Esempio: Heartbeat | where TimeGenerated > ago(1h) | project Computer, TimeGenerated | take 10.;monitoraggio kql
Quale operatore KQL filtra le righe?;where.<br>Va messo il più presto possibile nella pipeline per ridurre il volume elaborato: è la prima regola di ottimizzazione KQL.;monitoraggio kql
Che differenza c'è tra project e extend in KQL?;project seleziona (e rinomina) le colonne da tenere. extend aggiunge una nuova colonna calcolata mantenendo le esistenti.<br>Con project si perde tutto ciò che non si elenca. Errore frequente.;monitoraggio kql
Cosa fa l'operatore summarize in KQL?;Aggrega le righe producendo statistiche, opzionalmente raggruppate con by.<br>Esempio: Perf | summarize avg(CounterValue) by Computer.;monitoraggio kql
Cosa fa la funzione bin() in KQL?;Arrotonda un valore, tipicamente un timestamp, a intervalli regolari per creare serie temporali.<br>Esempio: summarize count() by bin(TimeGenerated, 1h). È il modo standard per fare grafici nel tempo.;monitoraggio kql
Che differenza c'è tra take e top in KQL?;take restituisce n righe qualsiasi senza ordine garantito. top restituisce le prime n secondo un ordinamento esplicito.<br>Per "le 10 VM con più CPU" serve top, non take.;monitoraggio kql
Cosa fa l'operatore render in KQL?;Chiede la visualizzazione del risultato come grafico, ad esempio timechart, barchart o piechart.<br>Va sempre in coda alla query. Esempio: render timechart.;monitoraggio kql
Cosa fa la funzione ago() in KQL?;Restituisce un timestamp relativo a ora, per filtrare finestre temporali.<br>Esempio: where TimeGenerated > ago(24h). Le unità sono m, h, d.;monitoraggio kql
Cosa fa l'operatore join in KQL e quali kind esistono?;Unisce due set di dati su una colonna comune. I kind includono inner, innerunique (default), leftouter, rightouter e fullouter.<br>Il default innerunique sorprende spesso: deduplica il lato sinistro sulla chiave.;monitoraggio kql
Cosa fa l'operatore union in KQL?;Concatena le righe di più tabelle in un unico risultato.<br>union supporta i wildcard sul nome tabella, ad esempio union Event*.;monitoraggio kql
In quale tabella si trovano i contatori di performance raccolti dalle VM?;Perf, con le colonne ObjectName, CounterName, CounterValue e InstanceName.<br>Query tipica: Perf | where CounterName == "% Processor Time".;monitoraggio kql
In quale tabella si vede se una VM sta ancora inviando dati?;Heartbeat, che riceve un record periodico da ogni macchina con agente.<br>Query classica per trovare macchine mute: Heartbeat | summarize max(TimeGenerated) by Computer.;monitoraggio kql
Cosa fa l'operatore let in KQL?;Definisce una variabile o una funzione riutilizzabile nella query.<br>Utile per parametrizzare soglie e finestre temporali in cima alla query.;monitoraggio kql
Come si cerca un testo in tutte le colonne e tabelle?;Con l'operatore search, ad esempio search "errore".<br>Comodo ma lento e costoso. In produzione si preferisce sempre partire da una tabella con where.;monitoraggio kql
Quali sono i tipi di alert rule in Azure Monitor?;Metric alert, log search alert, activity log alert, e le varianti come service health e resource health alert.<br>Ogni tipo ha logiche e latenze diverse: la scelta del tipo è metà della risposta nelle domande di alerting.;monitoraggio alert
Quando si usa un metric alert invece di un log alert?;Quando il dato è una metrica di piattaforma e serve reattività al minuto e costo basso.<br>Il log alert è più flessibile ma più lento e a pagamento per valutazione. Se la metrica esiste, il metric alert è la risposta.;monitoraggio alert
Cos'è la dynamic threshold in un metric alert?;Una soglia calcolata automaticamente dal machine learning sul comportamento storico della metrica.<br>Utile quando il valore normale varia per ora del giorno o giorno della settimana e una soglia fissa produrrebbe falsi positivi.;monitoraggio alert
Cosa sono la condition, l'evaluation frequency e la lookback window di un alert?;La condition è la regola. La frequency è ogni quanto si valuta. La lookback window è quanto tempo indietro si guarda a ogni valutazione.<br>Frequenza 5 minuti con finestra 15 minuti significa valutare ogni 5 minuti gli ultimi 15.;monitoraggio alert
Cosa sono i livelli di severity di un alert?;Da Sev 0 (critico) a Sev 4 (verboso).<br>Sev 0 è il più grave. Numerazione contro-intuitiva che l'esame usa volentieri.;monitoraggio alert
Cos'è un action group?;Un insieme riutilizzabile di azioni da eseguire quando un alert scatta: email, SMS, push, voce, webhook, Logic App, Function, Automation runbook, ITSM.<br>La regola rileva, l'action group agisce. Lo stesso action group serve molte regole.;monitoraggio alert
Quali azioni di notifica supporta un action group?;Email, SMS, chiamata vocale, notifica push all'app Azure mobile, ed email al ruolo RBAC di Azure Resource Manager.<br>L'email al ruolo (Owner, Contributor) è l'opzione da ricordare quando lo scenario dice "avvisa tutti i proprietari della subscription".;monitoraggio alert
Quali azioni di automazione supporta un action group?;Automation runbook, Azure Function, Logic App, webhook, webhook sicuro e connessione ITSM.<br>Per "esegui un rimedio automatico" la risposta è runbook o Function collegati all'action group.;monitoraggio alert
Cos'è una alert processing rule?;È una regola che modifica il comportamento degli alert già generati: sopprime le notifiche o aggiunge un action group su uno scope.<br>Sostituisce le vecchie action rule. È il meccanismo per le finestre di manutenzione.;monitoraggio alert
Come si sopprimono le notifiche durante una finestra di manutenzione pianificata?;Con un alert processing rule di tipo suppression, con una pianificazione ricorrente o una tantum sullo scope interessato.<br>Disabilitare le singole alert rule è la risposta sbagliata perché non è pianificabile né reversibile in automatico.;monitoraggio alert
Cosa fa l'auto-mitigate di un metric alert?;Chiude automaticamente l'alert quando la condizione non è più soddisfatta.<br>Attivo di default sui metric alert. Senza, gli alert restano aperti e il rumore cresce.;monitoraggio alert
Un alert su un log Search può scattare su dati non ancora ingeriti?;No. La latenza di ingestione ritarda la valutazione: un log alert non è mai istantaneo.<br>Se lo scenario chiede reattività sotto il minuto, il log alert non è la risposta.;monitoraggio alert
Cos'è un service health alert?;Un alert basato sull'Activity Log che notifica incidenti di servizio, manutenzioni pianificate e avvisi di salute che riguardano le tue risorse.<br>Diverso da Resource Health, che riguarda la salute della singola risorsa.;monitoraggio alert
Che differenza c'è tra Service Health e Resource Health?;Service Health riguarda problemi della piattaforma Azure che ti toccano. Resource Health riguarda lo stato della tua singola risorsa.<br>Una VM giù per un guasto host appare in Resource Health. Un outage regionale appare in Service Health.;monitoraggio alert
Cos'è un Recovery Services vault?;Il contenitore per Azure Backup dei carichi classici (VM, file share, SQL in VM, workload on-premises con MARS o MABS) e per Azure Site Recovery.<br>È il vault storico. Il Backup vault è quello per i carichi più nuovi.;monitoraggio backup
Cos'è un Azure Backup vault e cosa protegge?;Il vault di nuova generazione per carichi come Azure Disks, Azure Blobs, PostgreSQL flessibile e Kubernetes.<br>Non sostituisce il Recovery Services vault per le VM: sapere quale vault per quale carico è una domanda tipica.;monitoraggio backup
Quali opzioni di ridondanza ha un Recovery Services vault?;LRS, GRS e ZRS.<br>La ridondanza va scelta prima di proteggere il primo elemento: dopo non si cambia più.;monitoraggio backup
Quando non si può più cambiare la ridondanza di un vault?;Dopo che è stato protetto il primo elemento.<br>Vincolo secco e molto chiesto. Serve un vault nuovo per cambiare idea.;monitoraggio backup
Cos'è il cross-region restore?;La possibilità di ripristinare un backup nella region secondaria abbinata, senza attendere un failover dichiarato.<br>Richiede un vault GRS con la funzionalità abilitata esplicitamente.;monitoraggio backup
Cosa contiene una backup policy?;La pianificazione dei backup e le regole di retention per punti giornalieri, settimanali, mensili e annuali.<br>Una policy si applica a molti elementi. Cambiarla si riflette su tutti quelli associati.;monitoraggio backup
Quanti backup al giorno supporta il backup delle VM Azure?;Con la policy standard uno al giorno. Con la enhanced policy si arriva a più backup giornalieri.<br>La enhanced policy è anche quella che supporta le VM con Trusted Launch.;monitoraggio backup
Cos'è l'instant restore point in Azure Backup per VM?;Uno snapshot conservato localmente per ripristini rapidi, prima del trasferimento nel vault.<br>La retention degli snapshot è configurabile da 1 a 5 giorni. Accelera moltissimo i ripristini recenti.;monitoraggio backup
Quali opzioni di ripristino offre il backup di una VM Azure?;Creare una nuova VM, ripristinare i dischi, oppure sostituire i dischi esistenti della VM originale.<br>C'è anche il file recovery, che monta il recovery point come unità per estrarre singoli file.;monitoraggio backup
Cos'è il file-level restore da un backup di VM?;Monta il recovery point sulla macchina scelta tramite uno script scaricabile, permettendo di copiare singoli file.<br>Non serve ripristinare l'intera VM per recuperare un file. Risposta corretta a "ripristina un solo documento".;monitoraggio backup
Cos'è il soft delete di Azure Backup?;Conserva i dati di backup per un periodo dopo la cancellazione, proteggendo dalla eliminazione malevola.<br>È attivo di default. Durante il soft delete il dato non si fattura ma non si può nemmeno riutilizzare il nome.;monitoraggio backup
Cos'è l'immutable vault in Azure Backup?;Impedisce operazioni che ridurrebbero la protezione (come accorciare la retention o eliminare backup) prima della scadenza.<br>Una volta reso irreversibile non si torna indietro. Serve per la compliance contro il ransomware.;monitoraggio backup
Cos'è il Multi-User Authorization per un vault?;Richiede l'approvazione di un secondo principal, tramite un Resource Guard, per le operazioni critiche sul vault.<br>Il Resource Guard sta idealmente in un'altra subscription o tenant, così un solo amministratore compromesso non basta.;monitoraggio backup
Cos'è l'agente MARS?;Il Microsoft Azure Recovery Services agent, installato su Windows per il backup di file e cartelle direttamente nel vault.<br>Non fa il backup di stato di sistema di macchine applicative complesse: per quelle serve MABS o DPM.;monitoraggio backup
Quale soluzione serve per il backup di macchine virtuali on-premises con supporto applicativo?;Microsoft Azure Backup Server (MABS) o System Center DPM, che poi replicano nel vault.<br>MARS copre file e cartelle, MABS copre workload applicativi come SQL, SharePoint ed Exchange.;monitoraggio backup
Come si esegue il backup di un file share Azure?;Configurando la protezione dello storage account dal Recovery Services vault, con una policy per gli share.<br>Il backup dei file share usa gli snapshot dello share: per questo il ripristino è rapido.;monitoraggio backup
Come si esegue il backup di un blob?;Con l'operational backup dai Backup vault, basato su point-in-time restore, versioning e change feed.<br>Non copia i dati altrove: è una protezione locale sull'account. Distinzione importante.;monitoraggio backup
Cosa serve per interrompere la protezione di una VM conservando i dati?;L'opzione Stop backup mantenendo i recovery point (retain backup data).<br>L'alternativa Delete backup data elimina tutto. Domanda su cui l'esame gioca spesso.;monitoraggio backup
Dove si vedono i report di Azure Backup e cosa serve per averli?;Nei Backup Reports, basati su Log Analytics: serve una diagnostic setting sul vault che invii i dati a un workspace.<br>Senza diagnostic setting i report restano vuoti. Errore frequentissimo.;monitoraggio backup
Cos'è Azure Site Recovery?;Il servizio di disaster recovery che replica le VM in un'altra region (o da on-premises ad Azure) con failover e failback orchestrati.<br>ASR è disaster recovery, non backup: replica continua con RPO di minuti, non punti di ripristino giornalieri.;monitoraggio asr
Che differenza c'è tra Azure Backup e Azure Site Recovery?;Backup conserva copie puntuali per ripristinare dati persi o corrotti. Site Recovery mantiene una copia replicata pronta ad accendersi in un'altra region.<br>Backup risponde a "ho perso un file". ASR risponde a "ho perso una region".;monitoraggio asr
Cos'è un recovery plan in Azure Site Recovery?;Una sequenza ordinata di gruppi di macchine, con script e azioni manuali, che definisce l'ordine di accensione durante il failover.<br>Serve per accendere prima i database e poi gli application server. Risposta a "rispetta le dipendenze".;monitoraggio asr
Cos'è un test failover in ASR e perché si usa?;Un failover in una rete isolata che verifica la procedura senza toccare la produzione né interrompere la replica.<br>È la risposta corretta a "verifica il piano di DR senza impatto". Va sempre seguito da cleanup test failover.;monitoraggio asr
Che differenza c'è tra failover pianificato e non pianificato?;Il pianificato spegne ordinatamente la sorgente per garantire zero perdita di dati. Il non pianificato si usa quando la sorgente è già inaccessibile.<br>Il non pianificato può comportare perdita di dati pari all'ultimo punto replicato.;monitoraggio asr
Cosa serve fare dopo un failover per rendere permanente la nuova posizione?;Un commit del failover, e poi eventualmente riproteggere in direzione inversa per poter tornare indietro.<br>Senza commit la VM resta in uno stato intermedio. Senza reprotect non esiste il failback.;monitoraggio asr
Cos'è un multi-VM consistency group in ASR?;Un gruppo di VM che vengono replicate con punti di ripristino coerenti tra loro, per applicazioni distribuite su più macchine.<br>Costa più risorse ma garantisce coerenza tra database e application server.;monitoraggio asr
Che differenza c'è tra crash-consistent e application-consistent recovery point?;Il crash-consistent equivale a uno spegnimento improvviso. L'application-consistent include lo stato applicativo in memoria tramite VSS.<br>L'application-consistent è più lento e meno frequente ma è quello che i database vogliono.;monitoraggio asr
Cos'è Azure Automation e a cosa serve nel monitoraggio?;Un servizio per eseguire runbook (PowerShell o Python) su pianificazione o come risposta a un alert.<br>Il caso classico: alert su CPU alta che innesca un runbook di scale-out o di riavvio.;monitoraggio automazione
Cos'è Update Manager (ex Update Management)?;Il servizio per valutare e distribuire gli aggiornamenti del sistema operativo su VM Azure e macchine Arc.<br>Oggi non richiede più un Automation account né un workspace come il vecchio Update Management.;monitoraggio automazione
Cos'è Change Tracking and Inventory?;Rileva modifiche a file, registro, software, servizi e daemon sulle macchine, mantenendo un inventario.<br>Con la versione corrente si basa su Azure Monitor Agent e data collection rule.;monitoraggio automazione
Cos'è un workbook in Azure Monitor?;Un report interattivo che combina testo, query KQL, metriche e parametri in una vista condivisibile.<br>Sono la base delle Insights preconfezionate e si possono personalizzare e salvare come template.;monitoraggio visualizzazione
Cos'è una Azure Monitor dashboard rispetto a un workbook?;La dashboard è una tela di tile fissi del portale. Il workbook è un documento interattivo con parametri e logica.<br>Per una vista parametrica per ambiente o per cliente, la risposta è workbook.;monitoraggio visualizzazione
Cosa serve per usare Grafana gestito con Azure Monitor?;Azure Managed Grafana, con una data source verso Azure Monitor e i permessi di lettura sui workspace.<br>Compare come opzione quando lo scenario cita dashboard già esistenti in Grafana.;monitoraggio visualizzazione
Comando Azure CLI per creare un Log Analytics workspace;az monitor log-analytics workspace create --resource-group rg-ops --workspace-name law-prod --location westeurope<br>La region del workspace determina dove risiedono i dati e conta per la compliance.;monitoraggio cli
Comando Azure CLI per creare una diagnostic setting;az monitor diagnostic-settings create --name diag-stor --resource ID_RISORSA --workspace ID_WORKSPACE --logs "[{category:StorageRead,enabled:true}]"<br>Serve l'ID completo della risorsa, non il solo nome.;monitoraggio cli
Comando Azure CLI per creare un action group;az monitor action-group create --resource-group rg-ops --name ag-oncall --short-name oncall --action email admin admin@contoso.com<br>Lo short name compare negli SMS e ha un limite di 12 caratteri.;monitoraggio cli
Comando Azure CLI per creare un metric alert su CPU;az monitor metrics alert create --name cpu-alta --resource-group rg-ops --scopes ID_VM --condition "avg Percentage CPU > 80" --window-size 5m --evaluation-frequency 1m --action ag-oncall<br>La condition usa una sintassi testuale con aggregazione, metrica, operatore e soglia.;monitoraggio cli
Comando Azure CLI per avviare un backup on-demand di una VM;az backup protection backup-now --resource-group rg-ops --vault-name vault-prod --container-name VM --item-name VM --retain-until 01-01-2027<br>La data di retention è obbligatoria per i backup on-demand.;monitoraggio cli
Un alert non è mai scattato pur essendoci il problema: cosa verificare?;Scope della regola, condizione e soglia, stato Enabled della regola, e la presenza di un alert processing rule di soppressione attiva.<br>La regola di soppressione dimenticata dopo una manutenzione è una causa classica.;monitoraggio troubleshooting
Un alert scatta ma nessuno riceve la notifica: cosa verificare?;Action group collegato alla regola, indirizzi corretti, e soprattutto se il destinatario ha disattivato le notifiche o è in un ITSM non configurato.<br>Verificare anche i limiti di rate: le email verso lo stesso indirizzo sono soggette a throttling.;monitoraggio troubleshooting
Una VM non invia più dati al workspace: cosa verificare?;Stato dell'Azure Monitor Agent, associazione della data collection rule, connettività in uscita e stato della macchina.<br>La query di partenza è Heartbeat filtrata per Computer con max(TimeGenerated).;monitoraggio troubleshooting
I resource log di una risorsa non compaiono nel workspace: cosa manca?;La diagnostic setting sulla risorsa che indirizzi quelle categorie di log al workspace.<br>Le metriche di piattaforma si vedono comunque, i log no. È la distinzione che spiega il sintomo.;monitoraggio troubleshooting
Il backup di una VM fallisce con errore sull'estensione: cosa verificare?;Stato dell'agente VM, presenza dell'estensione di backup, connettività in uscita verso gli endpoint di Azure Backup e spazio libero nella VM.<br>Una VM deallocata produce backup in stato completato con avvisi, non un fallimento vero.;monitoraggio troubleshooting
I costi di Log Analytics esplodono: quali leve si usano?;Ridurre la raccolta nelle DCR, spostare tabelle verbose su basic logs, abbassare la retention per tabella, usare l'archivio e valutare il commitment tier.<br>La prima leva è sempre raccogliere meno, non conservare meno.;monitoraggio troubleshooting
Mapping AWS-Azure: CloudWatch, CloudTrail e CloudWatch Logs Insights corrispondono a...?;CloudWatch corrisponde ad Azure Monitor metrics, CloudTrail all'Activity Log, Logs Insights alle query KQL su Log Analytics.<br>SNS corrisponde grossomodo agli action group per la parte di notifica.;monitoraggio aws-mapping
Mapping AWS-Azure: AWS Backup ed Elastic Disaster Recovery corrispondono a...?;AWS Backup corrisponde ad Azure Backup con i suoi vault, Elastic Disaster Recovery ad Azure Site Recovery.<br>La distinzione backup contro disaster recovery è identica nei due cloud.;monitoraggio aws-mapping
